id,months_on_book,status,dpd,payment_amount
107770,19,Paid,0.0,32.32
109221,57,Late,23.6,70.99
109601,35,Paid,0.0,47.08
106467,34,Default,80.6,48.57
108187,23,Default,237.9,27.51
110437,50,Paid,0.0,42.67
100183,53,Paid,0.0,93.43
111329,31,Paid,0.0,61.67
109613,19,Paid,0.0,99.3
104117,40,Written-off,125.1,146.82
112775,44,Paid,0.0,83.58
106096,42,Default,224.0,118.26
108309,21,Paid,0.0,51.73
104189,5,Paid,0.0,46.54
112697,11,Paid,0.0,50.21
113531,7,Paid,0.0,32.25
110290,55,Paid,0.0,38.67
100354,37,Late,48.2,42.94
114382,40,Paid,0.0,90.59
101091,30,Paid,0.0,38.85
105102,55,Paid,0.0,58.61
107811,48,Paid,0.0,29.87
106854,3,Paid,0.0,96.74
100360,3,Paid,0.0,66.88
107562,27,Paid,0.0,21.26
108867,20,Paid,0.0,52.68
113894,10,Paid,0.0,196.58
105129,19,Late,98.9,32.83
114934,8,Paid,0.0,127.59
112957,51,Paid,0.0,44.35
102420,38,Written-off,196.3,51.38
101691,59,Paid,0.0,37.25
105746,53,Paid,0.0,106.52
111694,14,Default,30.7,94.0
109819,25,Paid,0.0,33.8
107687,58,Written-off,151.2,32.74
106404,27,Paid,0.0,36.18
100285,49,Default,127.7,184.61
103289,19,Paid,0.0,104.65
109898,29,Paid,0.0,57.62
109735,41,Paid,0.0,38.64
111307,58,Late,10.1,210.43
107538,34,Paid,0.0,43.86
109705,54,Paid,0.0,70.24
112126,16,Paid,0.0,20.23
111359,51,Paid,0.0,40.67
107488,35,Paid,0.0,20.0
100311,7,Paid,0.0,68.93
103003,17,Paid,0.0,63.57
104407,53,Paid,0.0,64.12
113954,10,Paid,0.0,55.38
107160,46,Paid,0.0,68.71
102258,17,Paid,0.0,31.94
108060,58,Paid,0.0,206.78
114533,46,Paid,0.0,39.88
113004,50,Paid,0.0,21.66
109855,13,Late,17.6,35.89
107259,39,Default,65.7,76.4
108459,43,Paid,0.0,100.69
113442,54,Paid,0.0,143.88
113626,27,Paid,0.0,58.23
108275,32,Late,42.4,30.52
101313,45,Paid,0.0,40.2
112776,11,Paid,0.0,96.58
105154,16,Paid,0.0,109.13
104332,19,Paid,0.0,81.2
111106,13,Paid,0.0,61.52
106660,27,Written-off,93.8,66.04
106043,26,Late,30.7,39.86
108960,51,Default,105.4,42.0
109024,25,Paid,0.0,72.69
101012,22,Paid,0.0,58.74
106334,51,Paid,0.0,47.71
108000,48,Paid,0.0,36.11
107371,47,Paid,0.0,46.22
112557,18,Paid,0.0,81.74
113118,9,Paid,0.0,143.01
109683,10,Paid,0.0,83.72
110258,27,Paid,0.0,74.84
102716,4,Paid,0.0,31.34
102070,31,Paid,0.0,51.86
102666,25,Paid,0.0,52.39
105211,53,Paid,0.0,124.56
111071,35,Late,8.2,96.68
113768,13,Paid,0.0,47.41
109333,21,Paid,0.0,44.68
111302,56,Paid,0.0,41.08
104318,42,Paid,0.0,52.84
107074,14,Paid,0.0,42.94
109072,28,Paid,0.0,39.75
112440,11,Written-off,336.3,88.71
109121,11,Paid,0.0,55.65
110511,6,Late,22.0,56.97
101691,38,Late,10.5,111.85
111100,53,Paid,0.0,51.83
112369,45,Paid,0.0,60.93
111075,14,Paid,0.0,79.02
101068,53,Paid,0.0,61.1
101109,58,Paid,0.0,76.0
106545,49,Paid,0.0,50.74
106094,32,Paid,0.0,46.51
108948,16,Paid,0.0,40.78
103154,52,Paid,0.0,42.86
109461,45,Late,38.7,53.17
111254,12,Default,43.7,58.4
104540,10,Paid,0.0,87.13
101237,9,Late,5.8,44.76
103705,19,Paid,0.0,161.45
101389,9,Paid,0.0,66.67
109500,57,Paid,0.0,38.52
114971,30,Paid,0.0,44.85
102798,20,Default,215.6,137.32
110186,19,Paid,0.0,50.73
111846,48,Paid,0.0,52.86
104603,49,Paid,0.0,216.92
100976,38,Paid,0.0,24.72
112893,50,Late,18.7,85.85
114885,53,Paid,0.0,52.69
111752,7,Written-off,91.2,58.05
104996,40,Late,17.3,80.49
108238,11,Late,34.6,39.97
109807,40,Late,60.5,45.24
102945,29,Paid,0.0,82.98
114821,51,Paid,0.0,60.6
107071,35,Paid,0.0,36.59
101623,2,Paid,0.0,47.44
108509,18,Late,11.7,46.56
106389,37,Paid,0.0,137.99
103271,15,Paid,0.0,20.0
114897,38,Paid,0.0,170.66
100264,23,Paid,0.0,54.69
101068,25,Paid,0.0,43.89
110070,14,Default,53.9,23.0
107457,12,Paid,0.0,67.3
106163,5,Paid,0.0,115.79
101989,28,Paid,0.0,31.98
111064,34,Paid,0.0,26.61
111771,30,Paid,0.0,87.11
103119,27,Default,84.3,59.24
107812,10,Paid,0.0,125.29
111887,47,Paid,0.0,107.02
113895,46,Paid,0.0,126.6
106538,20,Paid,0.0,53.69
106403,33,Written-off,102.5,78.08
111335,1,Paid,0.0,184.59
113627,15,Paid,0.0,70.13
101747,8,Paid,0.0,48.98
110545,21,Late,23.9,86.83
100543,19,Paid,0.0,100.51
101839,56,Paid,0.0,45.66
106826,56,Paid,0.0,171.32
106363,5,Paid,0.0,54.66
112344,21,Paid,0.0,40.55
101686,15,Paid,0.0,40.17
106802,39,Paid,0.0,89.88
113154,25,Paid,0.0,25.72
110084,40,Paid,0.0,53.99
100602,7,Paid,0.0,29.71
102908,55,Paid,0.0,81.95
101807,46,Paid,0.0,216.78
106628,45,Paid,0.0,102.42
103922,30,Paid,0.0,25.57
108185,55,Paid,0.0,66.06
109509,47,Paid,0.0,63.05
111674,28,Paid,0.0,88.51
101952,29,Paid,0.0,32.96
113465,21,Default,41.0,55.71
101464,58,Paid,0.0,145.51
111010,35,Written-off,139.0,52.48
104206,43,Paid,0.0,255.37
106678,46,Paid,0.0,68.87
103337,2,Paid,0.0,76.89
100194,34,Paid,0.0,52.21
114232,41,Default,95.6,87.82
111195,21,Paid,0.0,79.76
112457,15,Paid,0.0,182.51
114226,57,Default,50.9,51.31
108713,24,Late,2.0,39.11
108870,6,Paid,0.0,34.37
102069,37,Paid,0.0,34.45
109183,5,Paid,0.0,275.27
100735,50,Paid,0.0,40.26
105478,2,Paid,0.0,61.12
107811,27,Late,4.6,53.11
104755,23,Late,3.9,65.25
111528,58,Late,2.9,45.98
109114,55,Default,175.8,98.16
113119,47,Late,20.3,76.92
111481,58,Paid,0.0,36.6
112008,19,Paid,0.0,70.72
109777,5,Paid,0.0,26.4
101917,22,Paid,0.0,57.22
110226,45,Paid,0.0,21.74
106767,6,Paid,0.0,66.41
100911,22,Paid,0.0,48.69
107295,35,Paid,0.0,20.0
101747,38,Paid,0.0,72.17
105193,29,Paid,0.0,84.99
112523,8,Paid,0.0,38.66
101681,38,Paid,0.0,70.11
109461,42,Paid,0.0,47.22
112799,12,Paid,0.0,79.36
104561,35,Paid,0.0,62.51
109242,16,Default,35.7,62.73
102902,32,Late,34.8,63.24
114106,39,Paid,0.0,93.29
114278,2,Paid,0.0,79.68
113860,17,Paid,0.0,175.19
107915,15,Paid,0.0,54.07
105796,17,Paid,0.0,141.89
114521,15,Paid,0.0,49.92
114073,35,Paid,0.0,74.29
111247,26,Late,6.0,97.81
105067,38,Paid,0.0,255.74
111142,23,Default,63.2,179.7
109784,33,Paid,0.0,38.62
110527,33,Written-off,213.3,30.29
106998,9,Paid,0.0,48.46
111382,10,Late,6.2,31.71
103817,10,Paid,0.0,113.11
112034,25,Written-off,228.9,57.18
105569,47,Paid,0.0,83.74
112263,20,Paid,0.0,55.57
105946,54,Paid,0.0,26.8
108454,30,Paid,0.0,77.94
100203,6,Paid,0.0,63.21
100433,37,Late,0.4,173.9
107417,50,Paid,0.0,34.64
114369,47,Late,57.8,56.83
110110,2,Paid,0.0,61.02
109784,6,Paid,0.0,66.12
103458,59,Paid,0.0,39.01
104752,36,Paid,0.0,49.62
110207,24,Paid,0.0,38.95
111741,42,Late,23.3,60.79
104116,54,Paid,0.0,53.18
110651,39,Paid,0.0,72.91
111211,22,Paid,0.0,118.29
106662,52,Paid,0.0,87.74
112731,18,Paid,0.0,49.55
112329,18,Paid,0.0,52.11
105171,26,Paid,0.0,75.55
104606,3,Paid,0.0,62.9
105156,50,Paid,0.0,84.25
111146,1,Late,0.2,132.07
100236,54,Paid,0.0,46.31
109414,28,Paid,0.0,77.44
101329,26,Paid,0.0,155.71
111489,36,Paid,0.0,101.51
107980,41,Paid,0.0,36.6
101936,42,Paid,0.0,58.59
102103,18,Paid,0.0,85.46
110678,55,Paid,0.0,20.0
108173,34,Paid,0.0,71.95
109000,11,Paid,0.0,60.8
106548,21,Paid,0.0,76.34
110615,8,Paid,0.0,66.18
107803,48,Paid,0.0,137.61
114436,49,Paid,0.0,34.07
112984,44,Paid,0.0,62.08
105019,35,Late,26.5,50.96
112374,23,Paid,0.0,38.97
113108,30,Paid,0.0,86.29
100201,8,Late,16.1,54.79
113093,11,Late,36.5,150.75
110639,37,Paid,0.0,47.42
106986,23,Default,48.4,95.17
106017,32,Paid,0.0,59.37
105967,10,Default,65.1,72.8
106434,48,Paid,0.0,43.64
104698,25,Paid,0.0,64.83
100186,39,Paid,0.0,55.35
112779,45,Late,6.8,62.23
100487,50,Paid,0.0,33.45
105338,46,Paid,0.0,65.47
113526,20,Paid,0.0,66.33
112345,44,Paid,0.0,36.3
105851,33,Paid,0.0,30.62
105963,3,Late,38.3,83.44
100100,12,Paid,0.0,67.11
107252,29,Paid,0.0,59.61
106263,21,Late,33.0,67.92
110469,50,Paid,0.0,135.91
101722,24,Paid,0.0,51.32
104119,29,Paid,0.0,67.35
102334,6,Paid,0.0,300.61
106168,51,Paid,0.0,43.93
101475,24,Default,127.2,55.12
113568,27,Paid,0.0,108.67
103249,43,Paid,0.0,26.97
103501,7,Paid,0.0,46.05
107439,44,Paid,0.0,47.25
103207,1,Paid,0.0,86.96
102921,35,Paid,0.0,380.07
104429,2,Paid,0.0,66.67
112803,28,Paid,0.0,37.1
110730,7,Paid,0.0,138.83
106939,32,Paid,0.0,120.78
104148,24,Paid,0.0,58.2
103986,16,Late,18.4,27.85
109030,13,Paid,0.0,24.26
100810,55,Paid,0.0,115.4
112429,37,Paid,0.0,79.06
111064,30,Paid,0.0,41.04
101630,43,Late,7.4,195.62
107861,35,Paid,0.0,62.72
107363,44,Paid,0.0,64.32
110220,45,Paid,0.0,60.26
100333,43,Late,8.7,76.17
108272,46,Paid,0.0,47.53
112977,33,Paid,0.0,42.1
100438,34,Paid,0.0,159.73
110939,31,Paid,0.0,248.05
108703,38,Paid,0.0,51.52
100660,57,Paid,0.0,30.96
105417,39,Paid,0.0,35.98
110022,12,Paid,0.0,58.85
103360,15,Paid,0.0,64.72
111051,15,Late,27.4,114.37
107407,4,Late,76.0,79.81
100814,58,Default,78.7,56.36
102427,42,Written-off,184.8,48.4
110456,12,Paid,0.0,57.92
110181,26,Default,32.9,82.61
101527,22,Paid,0.0,37.32
103235,8,Paid,0.0,96.87
103500,50,Paid,0.0,51.38
107098,20,Paid,0.0,107.84
114359,11,Paid,0.0,35.21
109091,28,Default,128.8,31.52
110767,13,Paid,0.0,102.0
100799,3,Late,0.8,139.41
113048,27,Paid,0.0,35.55
102506,42,Paid,0.0,68.69
105055,50,Paid,0.0,55.84
104039,34,Written-off,203.4,111.1
103515,29,Paid,0.0,93.74
104833,18,Late,2.2,150.17
113475,49,Late,10.5,66.25
105686,13,Paid,0.0,36.06
113803,33,Paid,0.0,31.21
112926,25,Late,7.1,98.09
107940,51,Paid,0.0,37.08
109940,49,Paid,0.0,33.82
111865,39,Paid,0.0,104.03
106346,15,Late,34.7,68.1
110373,26,Paid,0.0,47.7
106838,24,Paid,0.0,72.54
103387,59,Paid,0.0,93.93
103080,50,Paid,0.0,40.73
100960,54,Paid,0.0,72.58
100283,36,Paid,0.0,43.24
111822,55,Paid,0.0,74.89
103699,40,Paid,0.0,46.53
106124,36,Written-off,285.8,106.77
114509,2,Paid,0.0,50.02
113825,23,Paid,0.0,22.49
114377,30,Default,74.1,38.83
102752,33,Paid,0.0,30.35
112817,8,Paid,0.0,89.16
114638,47,Late,26.7,55.46
111796,16,Paid,0.0,131.78
110506,10,Default,131.6,30.59
111932,40,Paid,0.0,83.51
114246,41,Paid,0.0,23.74
109653,17,Late,47.5,68.7
105915,21,Paid,0.0,44.75
101861,11,Late,20.4,41.98
114699,20,Late,2.2,166.25
105391,15,Paid,0.0,116.69
106426,56,Late,11.0,60.08
113917,27,Paid,0.0,139.49
105368,11,Paid,0.0,85.72
100155,59,Paid,0.0,122.51
113358,41,Paid,0.0,48.02
101011,36,Late,0.0,43.31
110562,3,Paid,0.0,43.73
111995,56,Late,17.4,119.23
108957,12,Written-off,329.6,57.04
101102,24,Paid,0.0,168.41
104534,46,Paid,0.0,62.95
103615,14,Paid,0.0,43.35
110454,42,Paid,0.0,53.08
109880,17,Paid,0.0,69.58
113258,12,Paid,0.0,158.08
108509,7,Paid,0.0,39.91
102124,40,Paid,0.0,68.03
107492,35,Paid,0.0,159.03
107295,44,Paid,0.0,80.36
109572,28,Paid,0.0,235.99
111317,34,Paid,0.0,44.94
110225,11,Default,134.8,107.73
114615,12,Paid,0.0,56.48
107119,47,Paid,0.0,114.56
104726,37,Paid,0.0,49.46
101040,40,Paid,0.0,49.07
101514,46,Paid,0.0,75.48
102665,32,Late,21.5,40.79
108848,28,Written-off,119.7,64.32
109826,25,Late,0.6,56.28
111435,55,Paid,0.0,25.13
104725,11,Paid,0.0,23.85
109263,22,Paid,0.0,54.84
110988,54,Late,8.5,159.42
101414,26,Paid,0.0,130.43
114695,11,Paid,0.0,76.48
102069,28,Paid,0.0,41.13
106252,42,Written-off,217.9,54.71
110180,6,Paid,0.0,50.34
101420,3,Default,48.9,29.91
105982,7,Paid,0.0,51.68
104068,18,Paid,0.0,67.2
101612,7,Paid,0.0,146.71
103579,11,Paid,0.0,92.92
110301,46,Paid,0.0,59.05
107510,50,Paid,0.0,73.94
106303,55,Paid,0.0,73.73
113805,42,Default,216.5,59.46
101230,51,Paid,0.0,36.89
110733,40,Paid,0.0,228.68
114410,41,Paid,0.0,52.42
109453,49,Paid,0.0,379.79
106968,40,Paid,0.0,75.34
107854,10,Late,20.8,20.0
102416,48,Paid,0.0,69.59
107336,3,Paid,0.0,66.57
112452,32,Paid,0.0,96.59
108812,48,Paid,0.0,90.38
109065,17,Late,5.7,159.26
111818,56,Late,8.3,116.24
101131,33,Default,122.1,56.86
111320,13,Paid,0.0,92.29
106488,18,Paid,0.0,46.77
110908,21,Paid,0.0,66.68
111248,53,Default,30.4,51.02
105193,15,Written-off,248.9,52.97
101616,8,Paid,0.0,188.09
103713,48,Paid,0.0,78.31
101552,10,Paid,0.0,98.07
102331,28,Late,9.9,148.43
114460,7,Paid,0.0,24.59
114569,9,Paid,0.0,50.59
110116,17,Paid,0.0,74.08
100483,6,Default,221.1,78.51
113471,29,Default,158.9,76.04
110955,20,Paid,0.0,48.84
110701,27,Late,23.0,44.24
105453,19,Default,285.6,58.01
114174,38,Paid,0.0,69.04
106146,10,Paid,0.0,85.26
100689,39,Paid,0.0,77.38
108821,45,Paid,0.0,41.23
110714,11,Paid,0.0,62.44
101763,40,Paid,0.0,84.04
101810,3,Paid,0.0,41.67
114518,2,Paid,0.0,61.76
108805,17,Paid,0.0,59.64
102778,3,Paid,0.0,33.34
109147,49,Written-off,178.9,104.4
100241,13,Late,21.5,89.08
104753,3,Paid,0.0,21.23
110925,28,Paid,0.0,51.5
114683,21,Paid,0.0,40.24
110427,19,Paid,0.0,31.05
102434,13,Late,3.4,142.25
104820,59,Written-off,99.6,48.99
108668,43,Paid,0.0,40.2
107049,10,Paid,0.0,78.82
112515,19,Paid,0.0,48.72
101206,14,Paid,0.0,34.12
100194,51,Paid,0.0,29.14
100297,52,Paid,0.0,108.02
108370,24,Late,14.7,50.66
103217,23,Late,14.1,43.11
104283,34,Paid,0.0,70.48
111238,29,Paid,0.0,45.26
112084,53,Late,23.5,43.08
105531,3,Paid,0.0,43.06
114722,2,Paid,0.0,75.97
112196,13,Paid,0.0,62.57
100797,28,Late,25.2,24.57
100955,53,Paid,0.0,104.97
104823,33,Paid,0.0,30.75
113576,6,Paid,0.0,32.79
109476,9,Written-off,136.6,40.25
104966,13,Paid,0.0,57.86
101556,14,Paid,0.0,70.11
102260,4,Paid,0.0,52.74
114456,18,Paid,0.0,28.78
107930,21,Paid,0.0,82.04
102586,47,Paid,0.0,29.83
102567,49,Paid,0.0,43.25
103808,27,Paid,0.0,156.41
113450,27,Late,0.4,58.94
111301,15,Late,11.2,42.65
103930,53,Paid,0.0,62.31
111674,37,Paid,0.0,92.16
108764,16,Paid,0.0,27.2
101568,15,Default,91.2,34.75
107525,33,Paid,0.0,42.66
101806,50,Default,64.6,35.08
102375,32,Late,0.9,45.48
107364,31,Paid,0.0,76.87
110758,28,Paid,0.0,72.47
100758,32,Paid,0.0,66.54
107978,49,Paid,0.0,60.23
109926,13,Paid,0.0,58.62
113984,53,Paid,0.0,27.18
108027,13,Default,60.1,69.15
102821,35,Paid,0.0,23.79
104894,51,Late,17.7,35.55
104032,42,Default,52.9,41.66
104104,34,Paid,0.0,101.62
102316,49,Late,47.1,97.75
100835,50,Paid,0.0,52.1
106703,3,Paid,0.0,75.69
110844,14,Default,195.2,33.27
108734,42,Paid,0.0,74.95
100085,43,Paid,0.0,45.14
108562,49,Written-off,133.6,51.87
101553,48,Paid,0.0,60.91
104042,43,Paid,0.0,42.64
111427,56,Paid,0.0,91.18
114826,53,Paid,0.0,93.94
114515,22,Paid,0.0,113.43
112949,51,Paid,0.0,215.56
111194,47,Paid,0.0,54.52
101224,59,Paid,0.0,52.9
113340,36,Paid,0.0,77.96
101235,43,Paid,0.0,30.21
114088,4,Paid,0.0,42.16
101348,25,Paid,0.0,128.73
107589,12,Paid,0.0,39.83
105695,35,Paid,0.0,56.24
110120,32,Paid,0.0,137.36
110926,26,Paid,0.0,47.03
100202,14,Paid,0.0,88.56
108107,20,Paid,0.0,98.54
106171,27,Paid,0.0,28.75
107322,13,Paid,0.0,76.88
111715,9,Paid,0.0,56.0
114711,47,Paid,0.0,110.63
104202,10,Default,36.4,56.23
111483,55,Paid,0.0,41.4
112708,17,Paid,0.0,38.96
111894,12,Paid,0.0,73.97
114095,2,Paid,0.0,35.33
104346,49,Paid,0.0,38.85
107509,25,Paid,0.0,40.55
114632,42,Default,139.3,96.17
114167,52,Paid,0.0,125.86
101595,37,Late,11.7,28.39
102956,48,Late,9.0,163.67
105319,38,Paid,0.0,69.2
113177,45,Paid,0.0,48.73
100036,9,Paid,0.0,54.1
108688,22,Paid,0.0,236.72
107622,3,Paid,0.0,77.79
103733,50,Paid,0.0,95.48
103335,29,Paid,0.0,63.21
109651,3,Paid,0.0,53.67
108453,34,Paid,0.0,86.55
110605,11,Paid,0.0,51.73
103615,21,Late,25.3,34.9
102105,34,Paid,0.0,118.66
111912,40,Paid,0.0,20.0
102323,18,Paid,0.0,34.04
109404,41,Default,75.6,90.24
104995,5,Paid,0.0,36.17
111712,19,Late,3.9,45.26
105197,12,Paid,0.0,89.17
109809,27,Paid,0.0,20.0
102211,8,Paid,0.0,64.6
108495,49,Paid,0.0,44.16
103301,48,Paid,0.0,69.5
111997,47,Paid,0.0,35.46
106126,10,Paid,0.0,43.41
113115,19,Paid,0.0,76.47
102872,2,Paid,0.0,58.55
111829,30,Paid,0.0,65.54
111533,34,Paid,0.0,47.51
111916,24,Paid,0.0,155.4
111584,3,Late,3.5,54.18
108133,20,Paid,0.0,81.0
103484,47,Default,153.7,41.01
101031,9,Late,30.7,44.85
105743,26,Default,44.0,73.44
103458,31,Paid,0.0,34.64
108811,6,Paid,0.0,83.27
112150,36,Paid,0.0,183.08
110481,54,Paid,0.0,40.9
102280,35,Paid,0.0,90.27
104127,17,Default,194.8,52.19
109224,30,Paid,0.0,79.92
105021,6,Paid,0.0,54.08
114150,56,Paid,0.0,68.89
111734,36,Paid,0.0,52.07
109143,48,Paid,0.0,247.24
109543,26,Paid,0.0,58.9
106783,42,Default,60.0,44.91
114806,17,Paid,0.0,29.52
110600,39,Paid,0.0,46.39
103930,47,Paid,0.0,47.89
109845,20,Paid,0.0,98.17
110552,18,Default,100.0,24.95
112747,12,Paid,0.0,71.23
111643,42,Paid,0.0,67.86
100951,37,Paid,0.0,36.35
104442,47,Paid,0.0,31.65
103696,13,Paid,0.0,85.34
108821,8,Paid,0.0,71.95
108870,22,Paid,0.0,50.19
101109,21,Paid,0.0,127.58
103591,34,Paid,0.0,64.03
113627,10,Paid,0.0,78.91
103030,31,Paid,0.0,83.92
114137,28,Paid,0.0,42.33
110720,42,Late,15.6,53.79
104547,16,Paid,0.0,68.56
102974,32,Late,2.0,62.33
101966,17,Paid,0.0,102.22
104444,21,Paid,0.0,95.74
103555,36,Paid,0.0,121.45
114825,57,Paid,0.0,59.86
102566,58,Paid,0.0,26.37
114366,10,Paid,0.0,184.49
101060,11,Written-off,443.4,38.91
110203,30,Paid,0.0,38.03
113119,6,Paid,0.0,80.13
106233,25,Paid,0.0,156.53
114566,18,Paid,0.0,46.31
108287,13,Paid,0.0,25.45
110858,31,Paid,0.0,36.88
102080,51,Paid,0.0,54.06
111252,42,Paid,0.0,40.95
114982,16,Late,0.9,47.57
114230,16,Paid,0.0,98.13
108346,18,Paid,0.0,68.64
105861,9,Late,10.8,69.9
108856,40,Written-off,147.7,119.84
110625,24,Paid,0.0,64.12
113009,31,Paid,0.0,58.81
107152,30,Late,43.5,104.39
110333,29,Paid,0.0,79.9
112614,47,Paid,0.0,50.5
108571,33,Paid,0.0,44.89
101177,27,Paid,0.0,197.59
112905,2,Paid,0.0,46.01
109453,35,Paid,0.0,165.49
111787,15,Paid,0.0,90.65
113130,56,Late,0.6,47.36
112728,20,Paid,0.0,39.4
108676,54,Late,25.2,46.9
107896,55,Paid,0.0,48.49
101017,42,Paid,0.0,63.8
105032,49,Paid,0.0,55.31
103969,26,Written-off,401.2,70.95
112861,7,Late,14.6,122.05
112528,43,Paid,0.0,57.51
100741,38,Paid,0.0,62.77
112262,4,Written-off,189.5,36.48
108272,42,Written-off,151.1,46.04
111561,11,Paid,0.0,63.59
113634,21,Paid,0.0,124.92
100937,34,Paid,0.0,137.04
102651,32,Paid,0.0,45.01
104238,13,Paid,0.0,33.59
109236,57,Default,64.1,47.64
104415,37,Paid,0.0,42.34
111792,55,Paid,0.0,46.82
102283,23,Paid,0.0,98.91
101365,43,Written-off,200.7,76.8
110883,3,Paid,0.0,534.88
102250,36,Late,9.9,60.47
107849,3,Paid,0.0,83.23
104383,14,Paid,0.0,201.04
104010,37,Late,6.5,47.12
112479,19,Paid,0.0,63.16
100014,43,Paid,0.0,38.81
106688,46,Paid,0.0,95.35
111272,11,Late,5.1,133.59
110336,31,Paid,0.0,34.99
104256,2,Paid,0.0,182.12
112757,38,Paid,0.0,61.85
114506,47,Written-off,178.3,360.72
107563,2,Paid,0.0,95.04
114574,25,Late,6.5,51.26
105421,43,Paid,0.0,62.52
107623,33,Paid,0.0,58.18
109117,9,Paid,0.0,101.29
110046,53,Paid,0.0,37.22
114570,26,Paid,0.0,84.45
101830,46,Paid,0.0,48.7
100082,54,Paid,0.0,93.78
106914,10,Written-off,280.6,45.59
101542,7,Paid,0.0,99.41
111993,57,Paid,0.0,46.07
114654,23,Default,114.2,46.32
101127,47,Paid,0.0,68.24
102442,5,Paid,0.0,118.01
105160,50,Paid,0.0,56.52
100695,35,Late,33.6,51.72
107868,11,Paid,0.0,89.18
100554,51,Paid,0.0,98.21
108614,29,Default,60.2,39.97
109651,50,Paid,0.0,54.63
105791,8,Late,13.2,106.75
107352,25,Paid,0.0,34.77
114805,48,Paid,0.0,65.94
105117,8,Paid,0.0,39.68
100477,47,Paid,0.0,85.93
108390,24,Late,0.3,112.4
109812,3,Paid,0.0,115.27
104497,28,Paid,0.0,22.49
113403,42,Paid,0.0,21.83
100186,25,Paid,0.0,67.66
100705,14,Paid,0.0,56.95
111903,5,Late,11.1,89.38
108625,47,Paid,0.0,55.06
104745,11,Paid,0.0,43.67
109233,3,Paid,0.0,30.77
103551,38,Default,138.2,102.22
112909,52,Paid,0.0,52.54
107339,8,Paid,0.0,32.0
102488,16,Paid,0.0,59.74
102886,59,Paid,0.0,234.96
104056,52,Default,78.1,29.63
113899,27,Paid,0.0,48.61
112093,51,Paid,0.0,32.0
113112,25,Written-off,403.3,121.5
114873,44,Paid,0.0,57.08
109917,37,Late,35.1,114.75
104402,55,Paid,0.0,196.9
106401,55,Paid,0.0,74.53
111071,41,Paid,0.0,32.48
113003,58,Late,22.9,38.15
106905,27,Paid,0.0,104.65
113259,21,Paid,0.0,61.68
100189,37,Paid,0.0,89.53
111734,31,Paid,0.0,45.57
105601,23,Paid,0.0,46.85
102021,37,Paid,0.0,65.21
111078,50,Paid,0.0,61.44
110150,42,Paid,0.0,77.96
107942,12,Paid,0.0,60.71
112050,31,Late,2.6,29.93
107526,53,Paid,0.0,95.6
101937,6,Paid,0.0,67.34
104201,57,Late,4.3,80.47
107043,47,Written-off,426.0,52.9
110179,7,Paid,0.0,40.69
100741,24,Paid,0.0,52.45
112074,12,Late,3.6,38.13
112967,10,Paid,0.0,38.61
108891,3,Paid,0.0,45.54
109192,57,Paid,0.0,51.74
104924,6,Written-off,139.1,57.69
108347,1,Paid,0.0,120.22
110680,10,Paid,0.0,43.44
105943,4,Paid,0.0,37.18
103258,19,Paid,0.0,127.62
112194,26,Late,37.9,80.41
106058,15,Paid,0.0,76.93
102092,14,Paid,0.0,137.94
112553,18,Late,1.1,45.31
114615,49,Paid,0.0,32.17
113538,24,Late,14.9,37.36
108953,35,Paid,0.0,44.66
104473,57,Paid,0.0,101.64
100609,54,Paid,0.0,47.86
106087,1,Late,6.8,51.3
101031,22,Paid,0.0,30.51
106708,55,Paid,0.0,69.99
106346,3,Paid,0.0,47.35
105958,22,Paid,0.0,34.14
113220,27,Default,38.5,55.49
111108,9,Paid,0.0,48.16
101931,16,Paid,0.0,43.58
107838,57,Paid,0.0,174.98
106296,49,Paid,0.0,68.98
109914,41,Paid,0.0,41.51
107063,16,Paid,0.0,35.04
103093,24,Paid,0.0,25.0
111932,10,Paid,0.0,62.5
103865,54,Paid,0.0,43.98
111900,30,Paid,0.0,31.19
107023,8,Paid,0.0,30.55
111404,22,Paid,0.0,71.51
106371,11,Paid,0.0,90.59
114985,50,Paid,0.0,32.19
103564,49,Paid,0.0,51.35
108331,17,Paid,0.0,76.97
112386,15,Paid,0.0,47.63
111710,1,Paid,0.0,39.52
108643,33,Paid,0.0,55.28
105936,27,Late,8.6,23.81
104789,20,Paid,0.0,36.89
113290,58,Paid,0.0,51.74
107849,15,Paid,0.0,120.97
103331,26,Late,7.4,49.82
100360,6,Paid,0.0,77.18
101751,29,Paid,0.0,58.14
105589,47,Paid,0.0,54.64
114009,53,Paid,0.0,73.79
113001,31,Paid,0.0,30.01
104801,15,Default,54.4,146.78
114529,45,Paid,0.0,71.07
106822,20,Paid,0.0,38.12
103035,58,Late,7.4,167.63
107628,43,Paid,0.0,50.88
103885,29,Paid,0.0,62.09
113306,40,Paid,0.0,137.98
114255,38,Paid,0.0,43.95
105098,45,Paid,0.0,84.32
100083,32,Late,5.0,51.08
104401,45,Paid,0.0,33.77
111731,47,Late,13.9,40.64
107568,43,Paid,0.0,91.54
104229,1,Paid,0.0,53.82
108412,23,Late,29.5,51.55
114956,25,Paid,0.0,29.85
114986,40,Paid,0.0,34.3
107811,59,Default,44.1,40.57
110872,28,Paid,0.0,74.56
102056,55,Written-off,188.8,42.94
103666,6,Paid,0.0,34.56
113365,30,Paid,0.0,47.18
109967,27,Paid,0.0,69.26
111329,8,Paid,0.0,53.25
107432,36,Paid,0.0,63.44
